bootstrap_id,analysis,method,feature_set,metric,boot_mean_rho,n_runs
33,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.14980493476295054,25
33,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.13077896912543602,25
33,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.2231804676398398,25
33,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.06459630538690092,25
33,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.024301769797183827,25
33,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.06143392326572795,25
34,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.3065256095987614,25
34,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.23225390272222934,25
34,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.48419558766610754,25
34,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,-0.16348342149400075,25
34,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,-0.10976132111985548,25
34,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.1124654883240872,25
34,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.14656689459424588,25
34,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.161501741710747,25
34,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.012576441749451682,25
35,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.30308406395048987,25
35,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.3389272821041774,25
35,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.3592470345538937,25
35,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.020474471376998447,25
35,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.18300154718927278,25
35,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.16488911810211446,25
35,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.012006188757091281,25
35,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.1960391954615781,25
35,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.3177617328519855,25
36,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.29981679783253773,25
36,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.19591278544703908,25
36,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.3850393497613211,25
36,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.12256999096890724,25
36,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,-0.1280402528705973,25
36,absolute_effect,embedding_contrast,stacked,score_pref_struct,-0.03580957295832795,25
36,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.24587795123209907,25
36,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.02555025158044123,25
36,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.20383950458005418,25
37,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.5408754034861201,25
37,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.38023499031633307,25
37,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.33662491930277594,25
37,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.4518476436410588,25
37,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.5292136862491931,25
37,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.5277469335054874,25
37,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.11975209812782438,25
37,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.1638786313750807,25
37,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.30032795351839897,25
38,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.24020131629887723,25
38,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.3150290360046457,25
38,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.46956768615305194,25
38,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.19716092399019228,25
38,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.297086075622661,25
38,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.30859723835333586,25
38,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.10341979610272292,25
38,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.1463775971093044,25
38,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.23156020131629884,25
39,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.13391797781790046,25
39,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.07810162496775858,25
39,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.13331957699252,25
39,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.11652308485942742,25
39,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.33752901728140317,25
39,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.32615940159917467,25
39,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.06705184420944028,25
39,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.054196543719370646,25
39,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.06857879803972143,25
40,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.18286082806655493,25
40,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.2125680381787695,25
40,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.38747839545982204,25
40,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.0004694956790919663,25
40,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.058201986327873094,25
40,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.4067844705275378,25
40,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.14252547401006063,25
40,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.09641171159551142,25
40,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.13822262350058043,25
41,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.23561516636574673,25
41,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.142667010575187,25
41,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.26580345628062935,25
41,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.11843177714727883,25
41,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.07424297136961569,25
41,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.1835749290688677,25
41,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.02869228785143152,25
41,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.017859169460923398,25
41,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.16248645860201186,25
42,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.056932800206371724,25
42,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,-0.017340384367341685,25
42,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.08202760221849609,25
42,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.2990893847542887,25
42,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.36876047981426546,25
42,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.35472720237327493,25
42,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.3472462272668645,25
42,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.20090803559912296,25
42,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.19020766155036764,25
43,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.09902942694889003,25
43,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.06188951987609704,25
43,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.3013629323696438,25
43,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.10376871450696953,25
43,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.17622096024780587,25
43,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.18196179659266903,25
43,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.07490965410428496,25
43,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.13922560660815694,25
43,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.18475993804852864,25
44,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.148856183836819,25
44,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.15562096565969535,25
44,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.2318925897237284,25
44,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.11460883036405888,25
44,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.1893106119287374,25
44,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.2617712367673638,25
44,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.41520268525690673,25
44,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.4658404337722695,25
44,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.5274980635166537,25
45,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.3527141382868937,25
45,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.25615067079463366,25
45,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.3490712074303406,25
45,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.04123839009287925,25
45,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.047750257997936016,25
45,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.027884416924664607,25
45,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.1825593395252838,25
45,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.42729618163054695,25
45,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.47070175438596495,25
46,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.00502907352371108,25
46,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,-0.024793901020803727,25
46,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.1320222250936814,25
46,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,-0.04749450833441013,25
46,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.05634319679545161,25
46,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.3688280139552914,25
46,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.10438041090580179,25
46,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.022530042641168112,25
46,absolute_effect,tfidf_contrast,stacked,score_pref_struct,-0.04947926088641944,25
47,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.29023603766284023,25
47,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.2027550625564298,25
47,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.265450793241326,25
47,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.18273700503031087,25
47,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.2963240036115053,25
47,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.20824455049658203,25
47,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.005474010060621703,25
47,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.04579904553076229,25
47,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.09568941055075456,25
48,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,-0.05522430510665804,25
48,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,-0.05587588881706528,25
48,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,-0.0950846800258565,25
48,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.00524886877828054,25
48,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,-0.037383322559793146,25
48,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.05842016806722688,25
48,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.00988235294117647,25
48,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.0886929541047188,25
48,absolute_effect,tfidf_contrast,stacked,score_pref_struct,-0.026647705235940528,25
49,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.03196695921528136,25
49,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.010758905524006199,25
49,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.09683014971605573,25
49,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,-0.006484254001032523,25
49,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.05416623644811563,25
49,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.11984512132163137,25
49,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.03834796076406814,25
49,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.074981930820857,25
49,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.163417656169334,25
50,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.2721888301302722,25
50,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.17353282600283762,25
50,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.18793757255256033,25
50,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.21741777376499422,25
50,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.15309170643621828,25
50,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.038369663356120215,25
50,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.14727202373274864,25
50,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.07873597317167551,25
50,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.12098026570359861,25
51,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.2440649987103431,25
51,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.04738715501676553,25
51,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.060139282950735104,25
51,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.11320092855300491,25
51,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.08695383028114521,25
51,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.34547330410110916,25
51,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.10147020892442608,25
51,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.0754604075315966,25
51,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.15782305906628838,25
52,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.3085374677002584,25
52,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.13204134366925066,25
52,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.2729819121447029,25
52,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.1266046511627907,25
52,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.09671317829457367,25
52,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.13429457364341085,25
52,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.11643410852713182,25
52,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.22181912144702842,25
52,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.3710801033591732,25
53,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.19387392033002446,25
53,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.17303081088049502,25
53,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.17805337114863992,25
53,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.19423488462034288,25
53,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.2449761505736754,25
53,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.1527136779682867,25
53,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.20584762150315838,25
53,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.17613510377723343,25
53,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.2893541317519659,25
54,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.22418796798347532,25
54,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.07038471469145366,25
54,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.24069197004905757,25
54,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.0799690162664601,25
54,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,-0.12049573973663827,25
54,absolute_effect,embedding_contrast,stacked,score_pref_struct,-0.11655047766589208,25
54,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.055440227214045956,25
54,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.018621223857474837,25
54,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.05879679834753421,25
55,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.09294451612903226,25
55,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.12262193548387097,25
55,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.23678967741935483,25
55,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.04245677419354839,25
55,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.09385290322580644,25
55,absolute_effect,embedding_contrast,stacked,score_pref_struct,-0.0029832258064516146,25
55,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.11858580645161292,25
55,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.1341625806451613,25
55,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.2545858064516129,25
56,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.40016014464677774,25
56,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.32766111326359293,25
56,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.4270644453054373,25
56,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.2199405915020018,25
56,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.37197468681389645,25
56,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.40771277282706964,25
56,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.22531318610357748,25
56,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.2515045847862586,25
56,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.2617435102673382,25
57,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.37888616100271355,25
57,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.23367876986690786,25
57,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.2540845070422535,25
57,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.26407029331955034,25
57,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.37306628763406124,25
57,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.5076056338028169,25
57,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.01175862514536762,25
57,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.2686083473316966,25
57,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.43218503682646336,25
58,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.35916333118140736,25
58,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.2889864428663654,25
58,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.290463524854745,25
58,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.24697740477727564,25
58,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.17768883150419626,25
58,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.4158708844415752,25
58,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.0032588766946417026,25
58,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.13128986442866364,25
58,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.06438734667527438,25
59,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.22224113475177304,25
59,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.12073243068987746,25
59,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.02047195357833656,25
59,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.3351386202450032,25
59,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.4044925854287556,25
59,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.390308188265635,25
59,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.21472082527401679,25
59,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.3235847840103159,25
59,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.23481624758220504,25
60,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.061316129032258075,25
60,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.15347612903225807,25
60,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.24794838709677422,25
60,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.11882322580645162,25
60,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.12534709677419353,25
60,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.22080000000000002,25
60,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.03414709677419355,25
60,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.07892645161290324,25
60,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.3407793548387097,25
61,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.2725751903962824,25
61,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.18971472828191557,25
61,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.24641796824577256,25
61,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.08166774235187814,25
61,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.133785981670324,25
61,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.2212417710081322,25
61,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,0.014544985155544077,25
61,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.17921259842519685,25
61,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.3140570543436169,25
62,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.19905117957973442,25
62,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.2055588500709037,25
62,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.2744411499290963,25
62,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,-0.13270594301920843,25
62,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.07440505350006445,25
62,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.15503416269176223,25
62,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.0026144127884491384,25
62,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,0.12269176227923165,25
62,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.25784710583988646,25
63,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.0008249548852797137,25
63,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,-0.006475895849445734,25
63,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.1831090487238979,25
63,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.0528796081464295,25
63,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.12119618458365558,25
63,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.42877030162412993,25
63,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.06302655323536994,25
63,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.04081464294921372,25
63,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.154287187419438,25
64,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.435068493150685,25
64,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.45499095373481524,25
64,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.46919617472215036,25
64,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,-0.10963039545102093,25
64,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,-0.1534246575342466,25
64,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.03909020418712847,25
64,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.1485861979839752,25
64,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.139426208322564,25
64,absolute_effect,tfidf_contrast,stacked,score_pref_struct,0.026466787283535794,25
65,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.26569181173436496,25
65,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.18062669245647972,25
65,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.017439071566731138,25
65,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.162274661508704,25
65,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.16247066408768532,25
65,absolute_effect,embedding_contrast,stacked,score_pref_struct,0.058341715022566076,25
65,absolute_effect,tfidf_contrast,other_human_targets,score_pref_struct,-0.03232495164410058,25
65,absolute_effect,tfidf_contrast,other_human_plus_surface,score_pref_struct,-0.03075693101225016,25
65,absolute_effect,tfidf_contrast,stacked,score_pref_struct,-0.09140425531914895,25
66,absolute_effect,compression_distilgpt2,other_human_targets,score_pref_struct,0.1009258542875564,25
66,absolute_effect,compression_distilgpt2,other_human_plus_surface,score_pref_struct,0.117926499032882,25
66,absolute_effect,compression_distilgpt2,stacked,score_pref_struct,0.2551901998710509,25
66,absolute_effect,embedding_contrast,other_human_targets,score_pref_struct,0.08391489361702127,25
66,absolute_effect,embedding_contrast,other_human_plus_surface,score_pref_struct,0.047963894261766594,25
