readout,metric,source_score_col,feature_set,rho,p_value,n_items,fold_seed,seed,source_file
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.3132561132561133,0.06283797586106452,36,123,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.1966537966537967,0.25032947907968645,36,123,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.2974696269208678,0.07807610685765604,36,123,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.137966537966538,0.42230252568539295,36,123,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.20540540540540542,0.2294395427441318,36,123,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.2176292941542279,0.20229508516184053,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.2285714285714286,0.17996642909113797,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.1552123552123552,0.36604695383350633,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.29940124787489936,0.07607061366926005,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.20437580437580435,0.23183367345925585,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.11377091377091379,0.508814453375899,36,123,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.3330114524750494,0.047188268911655264,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.3343629343629344,0.046244176700315616,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.28005148005148006,0.09806684468519383,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.10083061380044997,0.5584621803721632,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.17657657657657658,0.30291975693321305,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.16344916344916346,0.3408378714688599,36,123,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.3030069403224251,0.07243461104196615,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.25662805662805666,0.13082443024378115,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.11660231660231662,0.49825422757313215,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.26205657609695493,0.12259498448645798,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.18738738738738742,0.2737906986994741,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.22676962676962678,0.18351739032589706,36,123,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.10044428960964366,0.559978196574001,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.21287001287001286,0.21258440473238427,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.11557271557271558,0.5020813779631956,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.14590176939452087,0.3958407594491653,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.09961389961389963,0.5632432532963942,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.10424710424710425,0.5451387784571021,36,123,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.1486060387301651,0.38704641086081076,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.2676962676962677,0.11446102111519438,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.26203346203346206,0.12262918545376046,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.152082956447422,0.37590829944078663,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.17271557271557272,0.31378257283456445,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.18661518661518664,0.27580847802458214,36,202,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.12066192226184118,0.4833098776283285,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.08391248391248392,0.6265658790904861,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.004118404118404119,0.9809814977355094,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.10237591056367529,0.5524172452112186,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,-0.040154440154440155,0.8161360457827165,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,-0.027799227799227798,0.872140817105045,36,202,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.09194515741190458,0.5938027529542061,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.13976833976833977,0.41620878643404613,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,-0.008236808236808238,0.9619733149498322,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.052411315219390985,0.7614490578122123,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.09395109395109397,0.5857395259429639,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.09395109395109397,0.5857395259429639,36,202,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.053055188870734855,0.7586050079551332,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.006692406692406694,0.9690995196112221,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,-0.03835263835263836,0.8242545635746613,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.15259805536849708,0.3742744449660232,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.11119691119691119,0.5185109041708881,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.10141570141570141,0.5561698098384398,36,202,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,-0.10598160301120094,0.5384329003837623,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,-0.055083655083655085,0.7496656174584986,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,-0.09523809523809525,0.5805918994474979,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.004635890289675861,0.9785922999842961,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.05302445302445303,0.7587407005013114,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.12535392535392537,0.4663315937580871,36,202,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.23630163004320012,0.16528510234752594,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.21570141570141574,0.20642045593291874,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.24736164736164734,0.14580633708562774,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.27622179642652006,0.10294415095072894,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.24401544401544406,0.151513340645045,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.27773487773487776,0.10099561474261205,36,303,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.1853068368567657,0.2792492861681142,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.21184041184041183,0.21485699148950368,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.17915057915057916,0.29581224435318376,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.08872578915518525,0.6068438808884806,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.1770913770913771,0.30148965246543535,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.2272844272844273,0.18249781170985652,36,303,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.31549808915849614,0.060879087222422114,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.26409266409266413,0.11961010557733959,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.19613899613899616,0.25159653911382446,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.17178549017854441,0.3164354532156238,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.21492921492921493,0.20808909877348128,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.27953667953667954,0.09871201504956567,36,303,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.3709999979043377,0.02590623107853442,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.2790218790218791,0.09936041630561791,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.17297297297297298,0.3130508649525435,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.09799756973453697,0.5696236098999653,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,-0.020077220077220077,0.9074753939775939,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,-0.030373230373230378,0.8604131747327077,36,303,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.29309128609172946,0.08277397632430412,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.2097812097812098,0.21945220076231026,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.19819819819819823,0.24655386578161148,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.19766921096256795,0.24784277011420264,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.2682110682110682,0.11373925401570759,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.34465894465894464,0.039539966222733716,36,303,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.17770912777090803,0.29977923151269203,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.19099099099099098,0.2645020558178084,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.1500643500643501,0.382351587840411,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.18170114440923998,0.28887551900229996,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.11325611325611327,0.5107464541757045,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.21003861003861007,0.21887414463931776,36,404,17,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.09258903106324845,0.5912093023454428,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.06563706563706564,0.7036972726769488,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,-0.005148005148005148,0.9762280817082978,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.15092398387500305,0.37959981502935775,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.1850707850707851,0.27987303013997533,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.26640926640926643,0.11628049382714263,36,404,18,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.1762926057379515,0.3037104619747982,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.12380952380952381,0.4718849075214126,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.07953667953667955,0.6447197878273412,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.19766921096256795,0.24784277011420264,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.16833976833976835,0.32638577135635183,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.2460746460746461,0.14798243866375738,36,404,19,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.06876570596352528,0.6902576919027005,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.11943371943371943,0.487806500018989,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,-0.012870012870012871,0.9406142725550756,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.09941409176749348,0.5640301954803405,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.15752895752895751,0.35884720788415964,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.2164736164736165,0.20476111504809613,36,404,20,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,none,0.08473377251685325,0.6231821344266903,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_targets,0.14646074646074647,0.39401356676755306,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_raw,score_pref_raw,other_human_plus_surface,0.048391248391248386,0.7792743661160518,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,none,0.03966261692278237,0.8183502596832949,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_targets,0.07361647361647362,0.6696049031913537,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
tfidf,score_pref_struct,score_pref_struct,other_human_plus_surface,0.17992277992277994,0.2937009596443826,36,404,21,supervised_similarity_baselines_tfidf_kfold_surface_chaudhuri_Surprise.csv
